id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
40886858;House in Beco da Formosa in Alfama - Lisbon;10366974;Adelaide & Paulo;Lisboa;Santa Maria Maior;3.871.167;-912.886;Entire home/apt;316;3;2;09.03.2020;0.11;20;0
40887082;Modern Apartment with Swiming Pool & Garage;318402675;Sofia;Lisboa;Lumiar;3.876.552;-915.519;Entire home/apt;60;2;18;20.05.2021;01. Okt;1;304
40896745;Óptimo para passeio a beira rio.;257360032;Floriano;Lisboa;Parque das Naes;3.877.687;-909.338;Entire home/apt;75;7;0;;;1;337
40896811;Modern & Cozy Duplex Center Lisbonne Amazing View;41849316;Carla;Lisboa;Misericrdia;3.871.213;-915.077;Entire home/apt;99;2;0;;;2;137
40897589;Luxuoso 2 qtos garagem no centro de Lisboa - 4 pax;318571762;Augusto;Lisboa;Santo Antnio;3.872.315;-914.991;Entire home/apt;130;3;0;;;1;108
40899512;TERRASSE LISBOA;79491600;Audrey;Lisboa;Arroios;3.872.419;-913.449;Private room;34;1;1;23.08.2020;0.10;1;365
40909438;Renovated 3BR Apartment  by Lisbon Heart;318693426;Armindo Feijão;Lisboa;Penha de Frana;3.873.429;-912.724;Entire home/apt;95;2;13;20.09.2020;0.73;1;333
40911189;Modern 1 Bedroom Apt in lively Cais do Sodré;82110597;Fine;Lisboa;Misericrdia;3.870.765;-914.689;Entire home/apt;145;2;1;24.10.2020;0.13;14;129
40911262;Elegant Apt & Iconic Building in Prime area;82110597;Fine;Lisboa;Misericrdia;3.870.765;-914.689;Entire home/apt;174;2;0;;;14;23
40911777;Charming Apt next to Historical Furnicular by FS;82110597;Fine;Lisboa;Misericrdia;3.870.862;-9.147;Entire home/apt;138;2;0;;;14;229
40912382;Beach Studio Cascais/Guincho;25782332;Yael;Cascais;Cascais e Estoril;3.870.845;-944.531;Entire home/apt;50;3;4;12.01.2020;0.24;2;0
40912828;NEW Cosy Apt fully equipped in City Center by FS;82110597;Fine;Lisboa;Arroios;3.872.118;-913.879;Entire home/apt;128;2;0;;;14;179
40912926;NEW Modern Apt W/ Balcony in city centre by FS;82110597;Fine;Lisboa;Arroios;3.872.111;-913.891;Entire home/apt;153;2;0;;;14;82
40912995;NEW Charming Design Apt W/ Terrace by FS;82110597;Fine;Lisboa;Arroios;3.872.115;-913.874;Entire home/apt;140;2;0;;;14;153
40913167;NEW Spacious & Elegant 2 bedroom Apt by FS;82110597;Fine;Lisboa;Arroios;3.872.111;-913.891;Entire home/apt;165;2;0;;;14;141
40913219;NEW Iconic design Apt with Castle View By FS;82110597;Fine;Lisboa;Arroios;3.872.111;-913.891;Entire home/apt;173;2;3;12.12.2020;0.44;14;121
40913534;Cascais Beach House - 5 bedrooms and studio;25782332;Yael;Cascais;Cascais e Estoril;3.870.757;-944.673;Entire home/apt;556;5;0;;;2;62
40923090;Clean&Safe Glam Apt near Jeronimos. AC. Airy&Fresh;318829425;Carla;Lisboa;Ajuda;3.870.407;-919.928;Entire home/apt;60;2;2;30.05.2021;0.22;1;174
40935277;MyPlace - Lisbon - Luxury Trindade II;701650;Mauro;Lisboa;Santa Maria Maior;3.871.116;-914.086;Entire home/apt;285;2;6;05.06.2021;0.33;10;279
40936295;Apartment with 2 bedrooms in Lisboa, with WiFi;137500257;Loic, Estelle & Co;Lisboa;Penha de Frana;3.872.647;-912.773;Entire home/apt;91;1;0;;;21;365
40936645;Graça Lovely Apartment II;3953109;Feels Like Home;Lisboa;Arroios;387.212;-913.262;Entire home/apt;56;1;6;09.02.2020;0.37;272;1
40936651;Graça Lovely Apartment III;3953109;Feels Like Home;Lisboa;Arroios;3.871.953;-913.414;Entire home/apt;51;1;17;09.02.2020;1.00;272;328
40936653;Graça Lovely Apartment IV;3953109;Feels Like Home;Lisboa;Arroios;3.872.116;-913.347;Entire home/apt;49;1;3;05.10.2020;0.29;272;308
40938294;Upscale & Trendy flat in the Center by LovelyStay;257927631;LovelyStay;Lisboa;Santa Maria Maior;38.713;-913.783;Entire home/apt;69;2;35;30.01.2021;Feb 29;79;145
40939353;DOWNTOWN VINTAGE by HOMING;318669472;Homing;Lisboa;Santa Maria Maior;3.871.083;-913.588;Entire home/apt;96;2;4;13.02.2020;0.48;45;4
40939355;MARQUES PREMIUM I by HOMING;318669472;Homing;Lisboa;Arroios;3.873.061;-914.613;Entire home/apt;91;2;3;25.02.2020;0.18;45;309
40939356;MARQUES PREMIUM II by HOMING;318669472;Homing;Lisboa;Arroios;3.873.073;-91.462;Entire home/apt;84;2;3;17.02.2020;0.17;45;321
40939357;PAREDE VILLA WITH POOL by HOMING;318669472;Homing;Cascais;Carcavelos e Parede;3.870.224;-936.013;Entire home/apt;329;2;3;22.08.2020;0.25;45;15
40939362;MODERN GRAÇA by HOMING;318669472;Homing;Lisboa;So Vicente;3.871.809;-912.487;Entire home/apt;54;2;7;14.03.2020;0.43;45;291
40939365;AV. LIBERDADE VINTAGE by HOMING;318669472;Homing;Lisboa;Santo Antnio;387.167;-914.414;Entire home/apt;93;2;2;16.09.2020;0.13;45;340
